Bsic Attention Token,Chiliz,Holochain,Polygon,Raven Coin,Stellar Lumen,VeChain,Zilliqa
0.129712604,,0.000595013,,0.012655937,0.107331571,0.004005609,0.020362601
0.1255516,,0.00057643,,0.012651003,0.10987861,0.004068428,0.020684874
0.14175254,,0.000652104,,0.015104096,0.123774387,0.004769516,0.024210708
0.140805125,,0.000715614,,0.015207176,0.123118781,0.004382191,0.023762492
0.137930898,,0.00056737,,0.014824753,0.123220052,0.004176138,0.022315213
0.140803078,,0.000553951,,0.014516662,0.120383615,0.004340156,0.021710118
0.136645356,,0.000474052,,0.013941755,0.114046137,0.004073956,0.020427139
0.138423662,,0.00045155,,0.013268013,0.115361246,0.00409383,0.020644456
0.131839161,,0.00047525,,0.013219328,0.113824645,0.004051077,0.01993479
0.135878379,,0.000469931,,0.014040809,0.11933141,0.004231284,0.020867859
0.131343401,,0.000478594,,0.013566217,0.11593004,0.004145046,0.020716754
0.128429138,,0.00045936,,0.012824805,0.112813296,0.003972174,0.019472101
0.138511923,,0.000491288,,0.013597011,0.117429912,0.004218034,0.020850508
0.136129673,,0.000466359,,0.013841518,0.118036241,0.004154971,0.021080309
0.139646602,,0.00050878,,0.014312661,0.121383018,0.004378788,0.020060606
0.128488564,,0.000435661,,0.0131153,0.110485828,0.003921004,0.016902275
0.141713696,,0.000505888,,0.014719106,0.120606821,0.00440542,0.018510266
0.139177202,,0.000465468,,0.014528151,0.121682262,0.004378364,0.018088461
0.150678563,,0.000507487,,0.01622673,0.132519668,0.004794941,0.020464608
0.148752873,,0.000518719,,0.016174294,0.126585293,0.004721534,0.01994386
0.149180153,,0.000537133,,0.016213027,0.122749839,0.004638217,0.018531512
0.139191274,,0.00049602,,0.015162294,0.119916274,0.004475569,0.017359495
0.149788161,,0.000534739,,0.015452924,0.126550415,0.004574912,0.01735194
0.138061638,,0.000480735,,0.014382305,0.114245396,0.004220299,0.015479167
0.141546763,,0.00049197,,0.014522096,0.114330064,0.004137262,0.015768484
0.138598165,,0.000486471,,0.013720878,0.109692568,0.0040316,0.014314284
0.129093231,,0.000426813,,0.012112273,0.096277609,0.003420196,0.013007459
0.126135984,,0.000425135,,0.012177322,0.095439247,0.00336008,0.012765522
0.132094569,,0.000423521,,0.012238389,0.097739678,0.003379238,0.012701512
0.132140271,,0.000431047,,0.012924043,0.105800124,0.003527721,0.01312388
0.140454198,,0.00044515,,0.014076625,0.113690388,0.003729011,0.014043084
0.137083056,,0.00044567,,0.013087788,0.112835112,0.003729719,0.013496624
0.141155876,,0.000460565,,0.013571867,0.118252979,0.003833119,0.013605138
0.143978935,,0.00048405,,0.014914238,0.124327672,0.004070201,0.014187918
0.138020693,,0.000471077,,0.013641729,0.118992563,0.003907303,0.013713636
0.135750513,,0.000497825,,0.013442581,0.115262805,0.003920074,0.013699888
0.126409423,,0.000461536,,0.013483252,0.119594484,0.004111991,0.013644076
0.148617788,,0.000511042,,0.015026885,0.13593596,0.004433112,0.015384626
0.163748456,,0.000533605,,0.017572574,0.147653152,0.004607296,0.016606396
0.166837384,,0.000495114,,0.017399149,0.14953576,0.004542102,0.016448766
0.181796417,,0.000533684,,0.01904152,0.160301071,0.004922875,0.017807911
0.176742944,,0.000544975,,0.020312352,0.166331588,0.005066398,0.018116036
0.168051553,,0.000510846,,0.018161648,0.158630337,0.004766785,0.01749502
0.169768,,0.000551,,0.020158658,0.16508007,0.005316211,0.01925247
0.170936,,0.000581993,,0.0215029,0.162237,0.00524206,0.0197168
0.140898,,0.000495619,,0.0208629,0.144374,0.00442118,0.0177152
0.137441,,0.000478389,,0.0180428,0.144795,0.00433429,0.0140487
0.144664,,0.000537197,,0.0183045,0.159607,0.00468677,0.0147149
0.146936,,0.000498882,,0.0157324,0.154205,0.00452435,0.0146043
0.16178,,0.000565417,,0.0171048,0.181211,0.00516383,0.0167124
0.172165,,0.00055795,,0.0182393,0.187797,0.00526188,0.0172082
0.175237,,0.000571168,,0.0201009,0.203688,0.00579905,0.0185699
0.160542,,0.000601324,,0.0185622,0.193193,0.00529585,0.01745
0.180777,,0.000610431,,0.0218833,0.224412,0.00603354,0.0212048
0.214474,,0.000803064,,0.0286609,0.249758,0.00766213,0.0265689
0.213502,,0.000782,,0.0261423,0.244927,0.00770023,0.02652
0.224874,,0.000795455,,0.0269071,0.23885,0.00772222,0.0263931
0.215156,,0.000855133,,0.0268271,0.241944,0.00797397,0.0277144
0.214452,,0.000856925,,0.0287157,0.233043,0.00837031,0.0290496
0.243289,,0.00098992,,0.0355529,0.257787,0.00924112,0.0333048
0.25034,,0.00102161,,0.0377617,0.267326,0.00988511,0.0334843
0.255775,,0.00100298,,0.0385294,0.273605,0.010142,0.0338766
0.276452,,0.00100936,,0.0399011,0.26123,0.0102746,0.0345312
0.277001,,0.00100941,,0.0385436,0.255542,0.0101886,0.0345669
0.304976,,0.00103596,,0.0409699,0.256043,0.0104941,0.0350473
0.337816,,0.00106301,,0.0437987,0.256718,0.0108162,0.0348922
0.316646,,0.00107251,,0.042698,0.265596,0.0112041,0.0366814
0.308877,,0.00103355,,0.0427831,0.246529,0.0106631,0.035506
0.289806,,0.00103098,,0.0461976,0.241638,0.0106561,0.0361292
0.289792,,0.00107648,,0.0488069,0.235706,0.0103392,0.0348816
0.304374,,0.00105597,,0.0476989,0.234244,0.010413,0.0356867
0.252364,,0.00105652,,0.0469793,0.222945,0.0104704,0.0353914
0.245735,,0.00102201,,0.0407274,0.223471,0.0103647,0.0344729
0.248102,,0.00105856,,0.0413509,0.225093,0.0101913,0.0344424
0.232155,,0.001051,,0.0462959,0.222357,0.0104957,0.0336823
0.250345,,0.00108473,,0.0496588,0.232871,0.0109649,0.0358773
0.244517,,0.00110032,,0.0506601,0.22876,0.0108882,0.0352648
0.263458,,0.00111613,,0.0529969,0.234011,0.0110995,0.0363815
0.268946,,0.00110174,,0.052646,0.235646,0.0113077,0.0346067
0.274514,,0.00113193,,0.0504037,0.23776,0.011389,0.0348011
0.253173,,0.00113169,,0.0459944,0.242215,0.0117503,0.0344354
0.268415,,0.0010929,,0.0585899,0.242361,0.0110679,0.034574
0.259686,,0.00112799,,0.0421693,0.241724,0.011353,0.0341388
0.232617,,0.00111873,,0.0306462,0.244182,0.0114942,0.0345869
0.236023,,0.00113216,,0.02795,0.242853,0.0114544,0.0339616
0.20898,,0.00109305,,0.0296158,0.239452,0.011396,0.0334468
0.21365,,0.00110783,,0.0280192,0.240403,0.0117436,0.0351196
0.187831,,0.00111355,,0.0222103,0.227978,0.0118472,0.0343836
0.182082,,0.0011036,,0.0184415,0.223001,0.011783,0.0343168
0.172347,,0.000974717,,0.0177318,0.210144,0.0113602,0.0327195
0.176788,,0.000994778,,0.0193107,0.21481,0.011481,0.0329019
0.178842,,0.0010244,,0.0196101,0.216032,0.011562,0.0321462
0.163987,,0.00098109,,0.0196008,0.207037,0.0112293,0.0317246
0.180738,,0.00115329,,0.0151143,0.241593,0.0132814,0.0376875
0.180125,,0.00118569,,0.0154147,0.243915,0.0135951,0.0380002
0.177897,,0.00121978,,0.0155266,0.249009,0.0136657,0.0367107
0.175539,,0.00114757,,0.0154268,0.245138,0.0130761,0.0365499
0.173689,,0.00116308,,0.0162169,0.239771,0.0129957,0.0362959
0.180872,,0.00119028,,0.0159598,0.245192,0.0131098,0.0365127
0.171474,,0.00112152,,0.0159338,0.244278,0.0128256,0.0369047
0.165743,,0.00100874,,0.015398,0.241136,0.0127645,0.0375807
0.170755,,0.000985744,,0.0149977,0.248286,0.0129937,0.0384655
0.171407,,0.000997095,,0.0159447,0.258404,0.012804,0.0367014
0.171174,,0.00101003,,0.0143076,0.259599,0.0128913,0.0356402
0.168362,,0.000996455,,0.0140278,0.253908,0.013052,0.0352938
0.169157,,0.00102674,,0.0141058,0.254127,0.0130469,0.0352057
0.174372,,0.00105825,,0.0146332,0.259216,0.0130784,0.0352334
0.164532,,0.000981914,,0.0139701,0.244767,0.0125537,0.0345307
0.163104,,0.00100665,,0.0138789,0.252306,0.0128029,0.0339453
0.164372,,0.00104475,,0.0142832,0.259048,0.0131234,0.0354535
0.174988,,0.00111187,,0.0147595,0.281478,0.0139451,0.0361034
0.175627,,0.00110864,,0.0149489,0.239225,0.0136664,0.0352074
0.180503,,0.00112879,,0.0153858,0.249211,0.0143895,0.0371185
0.164783,,0.00112132,,0.0146858,0.231897,0.0136303,0.034636
0.149901,,0.00104751,,0.0152999,0.206563,0.0130052,0.0328635
0.147439,,0.00107406,,0.0153901,0.208417,0.0129557,0.0329383
0.143804,,0.000963701,,0.0152407,0.196827,0.0127248,0.0316827
0.156902,,0.00110162,,0.0149499,0.20651,0.0141696,0.0344756
0.163966,,0.00113898,,0.0151819,0.203202,0.0142752,0.0338542
0.155595,,0.00111192,,0.0152297,0.201743,0.0139775,0.0336111
0.165979,,0.00122996,,0.0157583,0.207806,0.0140602,0.0343701
0.147355,,0.00119493,,0.0150303,0.198293,0.0138349,0.032459
0.148573,,0.00112961,,0.0163076,0.201071,0.013121,0.0333388
0.150842,,0.00119068,,0.0170642,0.190839,0.0141239,0.0345232
0.156566,,0.00125427,,0.0170864,0.192781,0.0144898,0.0351349
0.159016,,0.00135511,,0.0168399,0.194437,0.0146441,0.0352705
0.173267,,0.00136434,,0.0183265,0.207662,0.0156755,0.0364162
0.18368,,0.00115529,,0.0187077,0.207484,0.0161423,0.0386529
0.182782,,0.00102757,,0.0197372,0.207437,0.016192,0.0370931
0.230995,,0.00126013,,0.0224276,0.231268,0.0194708,0.0455491
0.227876,,0.00144038,,0.0226801,0.225325,0.0187531,0.0447678
0.231729,,0.00111481,,0.022401,0.224744,0.0178151,0.0453513
0.22762,,0.00088269,,0.0233474,0.229722,0.0181763,0.0469002
0.219598,,0.000809022,,0.0231483,0.222076,0.0171433,0.0443332
0.214951,,0.000774264,,0.0243537,0.220902,0.0173406,0.0449748
0.224581,,0.000826889,,0.0229299,0.226211,0.0169238,0.0453657
0.233496,,0.000900628,,0.0229262,0.234745,0.0179795,0.0477724
0.222886,,0.000662273,,0.0205564,0.225437,0.0178235,0.0438811
0.209004,,0.000638977,,0.0183182,0.21484,0.0152326,0.0418213
0.212531,,0.000624203,,0.017605,0.217795,0.0154128,0.0407364
0.212044,,0.000618076,,0.0173595,0.219806,0.0145354,0.0389486
0.208373,,0.000601582,,0.0174203,0.222162,0.0146739,0.0369131
0.197232,,0.000547953,,0.0173434,0.206896,0.0137874,0.0342157
0.213577,,0.000577874,,0.0172116,0.214708,0.0153889,0.0360991
0.195632,,0.000563523,,0.0179293,0.216457,0.0130568,0.0348763
0.220856,,0.000606409,,0.0192815,0.222723,0.0143741,0.039008
0.207043,,0.00058115,,0.0187931,0.224235,0.0127316,0.0359336
0.226234,,0.000636667,,0.0198668,0.23812,0.0150313,0.0426404
0.195571,,0.000556972,,0.018577,0.216032,0.0112214,0.0301329
0.187562,,0.000559821,,0.0194076,0.216954,0.00789099,0.0283491
0.189508,,0.000563101,,0.019377,0.216706,0.00773631,0.0271184
0.189499,,0.00060255,,0.0274204,0.223559,0.00716829,0.0301132
0.210934,,0.000658462,,0.020659,0.223601,0.00907989,0.0373979
0.220584,,0.000650346,,0.0204143,0.217665,0.00919247,0.0382656
0.221822,,0.000642734,,0.020322,0.22543,0.00974717,0.0403182
0.247197,,0.00073055,,0.0213332,0.221435,0.0116829,0.0445455
0.220825,,0.000657288,,0.019387,0.201351,0.0107756,0.0406178
0.266232,,0.000675813,,0.022624,0.230672,0.0128992,0.0478177
0.269721,,0.000812234,,0.0227009,0.234705,0.0134243,0.0526577
0.253875,,0.00059355,,0.0233247,0.244218,0.014081,0.0578741
0.25001,,0.000557032,,0.0228606,0.240724,0.0133325,0.055758
0.265448,,0.000597006,,0.0231587,0.258956,0.0153069,0.0586404
0.264922,,0.000624261,,0.0231453,0.261192,,0.0599826
0.28347,,0.00063309,,0.0285313,0.276268,,0.0663644
0.277121,,0.00061769,,0.0232929,0.278009,,0.0673502
0.303662,,0.000718529,,0.0213847,0.295923,,0.071932
0.31498,,0.000735934,,0.0199995,0.308398992,,0.074929297
0.324550986,,0.000770596,,0.018635901,0.315228999,,0.0797401
0.323410988,,0.000794634,,0.0181813,0.316882014,,0.075654097
0.305004001,,0.000790568,,0.016959,0.309552014,,0.073334202
0.33059901,,0.000821105,,0.017705601,0.331705987,,0.077128902
0.347734988,,0.000864865,,0.018059,0.301456004,,0.072967097
0.347728997,,0.000944337,,0.015801501,0.284384012,,0.069504596
0.328240991,,0.000638474,,0.016687499,0.28353399,,0.071879499
0.327968001,,0.000522002,,0.016094601,0.292259008,,0.073194697
0.314767003,,0.000457966,,0.016561,0.271492004,,0.0708737
0.339379013,,0.000470203,,0.016134899,0.302513003,,0.080128103
0.356530011,,0.000466473,,0.0170967,0.298400015,,0.082361303
0.358687997,,0.000455957,,0.014766,0.252967,,0.082223304
0.357228994,,0.000426743,,0.0137234,0.237928003,,0.075771198
0.317167997,,0.000388762,,0.0138569,0.219870999,,0.069316201
0.318159014,,0.000384892,,0.0140556,0.207876995,,0.067007802
0.33602199,,0.00036582,,0.0141736,0.204272002,,0.066479303
0.268326998,,0.000383389,,0.0139897,0.185718998,,0.0654229
0.268651992,,0.000397987,,0.0147207,0.189503998,,0.068972804
0.242927998,,0.000401918,,0.0151371,0.191889003,,0.068139702
0.264901012,,0.00044128,,0.0155637,0.207929,,0.078673899
0.274484992,,0.000476545,,0.016561899,0.209783003,,0.084108002
0.26908499,,0.000463446,,0.0176557,0.208450004,,0.085636303
0.262340009,,0.000448022,,0.0143527,0.206380993,,0.085353099
0.241338998,,0.000478449,,0.0132385,0.202978,,0.085771903
0.250187993,,0.000459904,,0.0148756,0.209735006,,0.086435199
0.249576002,,0.000444454,,0.0149211,0.206314996,,0.077959001
0.271737993,,0.000433438,,0.015496,0.213150993,,0.074785098
0.257420003,,0.000408099,,0.0154374,0.198572993,,0.0715518
0.243022993,,0.000415379,,0.0169011,0.193425,,0.073197499
0.218403995,,0.000366489,,0.015815301,0.18671,,0.065849699
0.205587,,0.000382539,,0.0159477,0.178950995,,0.060698599
0.223740995,,0.000385405,,0.0164764,0.189632997,,0.064404503
0.225933,,0.000382079,,0.017783601,0.186483994,,0.062844701
0.247712001,,0.000435888,,0.018954599,0.197752997,,0.0666271
0.257319003,,0.000417549,,0.0194574,0.193633005,,0.062306002
0.275959015,,0.000445649,,0.0202116,0.203514993,,0.069241397
0.249035001,,0.000433908,,0.0197141,0.203407004,,0.071364999
0.308856994,,0.000508535,,0.023205001,0.227997005,,0.084518999
0.263446987,,0.0005215,,0.0228393,0.232188001,,0.087985702
0.255755991,,0.000535437,,0.0219924,0.235309005,,0.089639701
0.257203996,,0.000574584,,0.021587299,0.234371006,,0.0873162
0.230407,,0.000581151,,0.0222656,0.232105002,,0.085108504
0.241797999,,0.000625477,,0.023759199,0.234041005,,0.0857374
0.235920995,,0.000637152,,0.024390301,0.234242007,,0.087484501
0.219573006,,0.000700287,,0.024669601,0.242425993,,0.0947093
0.195023,,0.000636386,,0.0204747,0.221690997,,0.085311301
0.208202004,,0.000709906,,0.0230655,0.231689006,,0.0928367
0.233625993,,0.000803884,,0.024359399,0.256482005,,0.105417997
0.228183001,,0.000766064,,0.024202,0.247657999,,0.104369998
0.265697002,,0.00097065,,0.0271865,0.281893998,,0.121293999
0.272296995,,0.000993814,,0.027951799,0.287963003,,0.127307996
0.277027011,,0.000999468,,0.029325301,0.294205993,,0.131506994
0.27038601,,0.00101156,,0.0295207,0.298269004,,0.131766006
0.278908014,,0.00096943,,0.0301945,0.294313014,,0.127537996
0.281798005,,0.000967265,,0.030076999,0.292158008,,0.122084998
0.295789987,,0.00103034,,0.030736201,0.302911997,,0.128451005
0.292916,,0.000996413,,0.032099899,0.298413008,,0.119622998
0.278380007,,0.00100639,,0.0305978,0.290021986,,0.112365998
0.277734011,,0.00100379,,0.033423901,0.296651989,,0.113183998
0.266624987,,0.00102576,,0.0297017,0.277747005,,0.111429997
0.281625003,,0.00103663,,0.034062602,0.28284499,,0.112594999
0.250261009,,0.000958503,,0.029704399,0.253582001,,0.100511
0.280541003,,0.00100372,,0.035178602,0.276376009,,0.117054999
0.283558995,,0.0011269,,0.0345008,0.284694999,,0.119888
0.291022003,,0.00115011,,0.035426501,0.28806901,,0.122171998
0.311497003,,0.00124833,,0.036628202,0.291337997,,0.125543997
0.297605008,,0.00115038,,0.037183799,0.280355006,,0.119712003
0.309015006,,0.001098,,0.0373706,0.301084012,,0.137059003
0.344437003,,0.0013212,,0.039429799,0.318114996,,0.143121004
0.351258993,,0.00131661,,0.039062101,0.332810014,,0.149186
0.348087996,,0.00110141,,0.037775401,0.31723401,,0.143588006
0.361728996,,0.00106436,,0.037931599,0.319487989,,0.138596997
0.357854009,,0.000999082,,0.036649998,0.313497007,,0.136084005
0.392282993,,0.00108498,,0.041529998,0.334677011,,0.141347006
0.372426987,,0.00113596,,0.0445196,0.348444998,,0.151765004
0.40477401,,0.0011177,,0.0463119,0.369679987,,0.165314004
0.389423013,,0.00116237,,0.045751601,0.375851989,,0.172520995
0.363629013,,0.00129438,,0.0439016,0.359937012,,0.177033007
0.348190993,,0.00133139,,0.045514598,0.314251989,,0.167737007
0.383165985,,0.00151104,,0.052276,0.353962004,,0.184947997
0.379370987,,0.00165388,,0.048659701,0.37797001,,0.200330004
0.391667992,,0.00167412,,0.048596099,0.386370987,,0.151794001
0.405995011,,0.00151287,,0.049600299,0.395702004,,0.133789003
0.437427014,,0.00166504,,0.049578499,0.412943989,,0.137456998
0.450836003,,0.00187228,,0.048072599,0.430875003,,0.149391994
0.482686996,,0.00177919,,0.051116701,0.431140006,,0.132311001
0.491580009,,0.0013643,,0.054248199,0.437379003,,0.128711998
0.491364002,,0.000941585,,0.0431902,0.439227015,,0.124302
0.503444016,,0.000733822,,0.034145299,0.439732999,,0.103312001
0.479718,,0.000768192,,0.033909298,0.424659014,,0.100870997
0.465133011,,,,0.031453401,0.458404988,,0.113780998
0.441049993,,,,0.033833399,0.428918004,,0.105053999
0.418296993,,,,0.033569802,0.391084999,,0.090646803
0.439249992,,,,0.0330774,0.387555987,,0.096937597
0.403847009,,,,0.0314014,0.339516997,,0.083838597
0.458045989,,,,0.035751302,0.400669992,,0.097891897
0.435824007,,,,0.037089199,0.37212801,,0.095335104
0.425449014,,,,0.034584899,0.368138999,,0.099761799
0.411410004,,,,0.037690502,0.375663012,,0.089033403
0.407727003,,,,0.036853299,0.391164988,,0.081867903
0.384186,,,,0.038213,0.366120011,,0.067975096
0.361764014,,,,0.034415599,0.351543993,,0.066020504
0.274953008,,,,0.033923902,0.300202012,,0.063908599
0.271688014,,,,0.0339108,0.284155995,,0.063159801
0.266862005,,,,0.035642602,0.290722013,,0.063878901
0.257346004,,,,0.0375585,0.250667989,,0.055840001
0.2421,,,,0.039953701,0.246289998,,0.0545814
0.233310997,,,,0.040002901,0.242119998,,0.058986802
0.209018007,,,,0.0381977,0.212337002,,0.043566599
0.198980004,,,,0.038962599,0.199343994,,0.040148299
0.187005997,,,,0.040487401,0.197332993,,0.039071798
0.199975997,,,,0.042150602,0.206377,,0.0413041
0.194677994,,,,0.040532399,0.201858997,,0.0402679
0.180171996,,,,0.036970701,0.193316996,,0.037730101
0.185819,,,,0.0392799,0.197940007,,0.0404035
0.188308999,,,,0.037707299,0.204108,,0.041918799
0.211567998,,,,0.0402629,0.235690996,,0.045946699
0.199357003,,,,0.045848001,0.224877998,,0.044647601
0.186136007,,,,0.040097602,0.206581995,,0.0432484
0.195289001,,,,0.043047398,0.206778005,,0.045990799
0.185911,,,,0.042026799,0.188732997,,0.046052299
0.188863993,,,,0.042219501,0.190818995,,0.043687299
0.223774999,,,,0.055491999,0.219251007,,0.0491511
0.226107001,,,,0.069773696,0.216032997,,0.046740599
0.216877997,,,,0.039347399,0.228861004,,0.048629899
0.210988,,,,0.0356436,0.239951998,,0.052512001
0.215019003,,,,0.030262301,0.235422,,0.053265002
0.211858004,,,,0.026966801,0.236147001,,0.052471802
0.207624003,,,,0.024538299,0.243212,,0.0475513
0.208151996,,,,0.02424,0.25463599,,0.047356401
0.211606994,,,,0.023820501,0.267967999,,0.047747198
0.204118997,,,,0.021576099,0.250225991,,0.0466474
0.189207003,,,,0.022618599,0.220473006,,0.040973701
0.190163001,,,,0.0227687,0.206731007,,0.040867299
0.197727993,,,,0.0245318,0.229991004,,0.042509999
0.195941001,,,,0.0244652,0.240655005,,0.041405398
0.221149996,,,,0.024386,0.248688996,,0.040833302
0.246667996,,,,0.027901599,0.290192991,,0.046047401
0.261716992,,,,0.030257501,0.291765004,,0.046307798
0.272857994,,,,0.031883098,0.304217011,,0.051573001
0.261025012,,,,0.0286183,0.292661011,,0.043576401
0.259716988,,,,,0.311859012,,0.0406949
0.271218002,,,,,0.311937988,,0.037521001
0.299935013,,,,,0.329102993,,0.041399401
0.338272989,,,,,0.33791101,,0.047110699
0.375512987,,,,,0.352030993,,0.052859899
0.376859009,,,,,0.361930013,,0.0471767
0.379233986,,,,,0.35016799,,0.047214799
0.405678988,,,,,0.320107013,,0.0463681
0.374938011,,,,,0.339314014,,0.049074799
0.340086013,,,,,0.333916008,,0.048527699
0.365449011,,,,,0.36205101,,0.0521289
0.365594,,,,,0.364578992,,0.0538073
0.356711,,,,,0.35730201,,0.0507107
0.339744985,,,,,0.355163008,,0.0525662
0.35938701,,,,,0.381985009,,0.0531496
0.341856003,,,,,0.366447002,,0.050977901
0.363676995,,,,,0.396764994,,0.055404902
0.39172399,,,,,0.402289003,,0.057782799
0.425790995,,,,,0.452932,,0.067260601
0.424600005,,,,,0.450399011,,0.064330101
0.479139,,,,,0.479075015,,0.071617298
0.435562998,,,,,0.455446005,,0.061588999
0.414573997,,,,,0.453556001,,0.0581811
0.395895988,,,,,0.453887999,,0.054536
0.347662985,,,,,0.410614014,,0.0506639
0.380450994,,,,,0.395648986,,0.052035101
0.333647013,,,,,0.370005012,,0.0505144
0.361326009,,,,,0.406856,,0.050133999
0.387052,,,,,0.401068002,,0.0601229
0.372875988,,,,,0.363564998,,0.059211198
0.340784997,,,,,0.342124999,,0.053837899
0.357246011,,,,,0.370810986,,0.058780801
0.29508701,,,,,0.331191987,,0.0504863
0.385504007,,,,,0.377231002,,0.061722301
0.44857201,,,,,0.430056006,,0.077855699
0.416206002,,,,,0.405075014,,0.071311697
0.462054014,,,,,0.456454992,,0.070626803
0.517064989,,,,,0.539797008,,0.079578497
0.509348989,,,,,0.489648014,,0.075441703
0.607160985,,,,,0.58928299,,0.089272499
0.650048971,,,,,0.634420991,,0.097296201
0.662214994,,,,,0.613061011,,0.100975998
0.558874011,,,,,0.63391602,,0.119374998
0.555015028,,,,,0.608253002,,0.136039004
0.543128014,,,,,0.567013979,,
0.578113973,,,,,0.486185014,,
0.511591017,,,,,0.48633799,,
0.555486977,,,,,0.464116991,,
0.652432978,,,,,0.534677029,,
0.593370974,,,,,0.506232023,,
0.591966987,,,,,0.509522974,,
0.588240027,,,,,0.477187008,,
0.483812988,,,,,0.441197008,,
0.689568996,,,,,0.599270999,,
0.662358999,,,,,0.630855978,,
0.763972998,,,,,0.671563983,,
0.742049992,,,,,0.677959979,,
0.653207004,,,,,0.558125973,,
0.802174985,,,,,0.566929996,,
0.891961992,,,,,0.585653007,,
0.84818399,,,,,0.629323006,,
0.758233011,,,,,0.699644983,,
0.663905025,,,,,0.709945023,,
0.552881002,,,,,0.662711978,,
0.634124994,,,,,0.724049985,,
0.65121901,,,,,0.896227002,,
0.563300014,,,,,0.56476599,,
0.475598991,,,,,0.480008006,,
0.412203014,,,,,0.36075601,,
0.353929996,,,,,0.323202014,,
0.381673992,,,,,0.322941005,,
0.381722003,,,,,0.223544002,,
0.406464994,,,,,0.229223996,,
0.404879004,,,,,0.226017997,,
0.390715003,,,,,0.228511006,,
0.373255998,,,,,0.224450007,,
0.327863991,,,,,0.234179005,,
0.302082986,,,,,0.216717005,,
0.370375991,,,,,0.257200003,,
0.37689501,,,,,0.252386004,,
0.37570101,,,,,0.264310002,,
0.395567,,,,,0.276282996,,
0.311358005,,,,,0.266620994,,
0.270852,,,,,0.232124999,,
0.235624999,,,,,0.195861995,,
0.240200996,,,,,0.188906997,,
0.238907993,,,,,0.149342,,
0.245799005,,,,,0.156443998,,
0.210838005,,,,,0.144955993,,
0.175097004,,,,,0.119263001,,
0.185352996,,,,,0.135122001,,
0.186056003,,,,,0.137260005,,
0.173905998,,,,,0.133046001,,
0.206024006,,,,,0.151621997,,
0.224739,,,,,0.123522997,,
0.192440003,,,,,0.097609699,,
0.170243993,,,,,0.089035302,,
0.169220999,,,,,0.093816102,,
0.176916003,,,,,0.089883097,,
0.159573004,,,,,0.072870702,,
0.151430994,,,,,0.064424299,,
0.195462003,,,,,0.0814154,,
0.186623007,,,,,0.059843302,,
0.179284006,,,,,0.048895899,,
0.165884003,,,,,0.043639202,,
0.160319,,,,,0.040193401,,
0.158280998,,,,,0.040535301,,
0.167282,,,,,0.042299099,,
0.154689997,,,,,0.037667699,,
0.157709002,,,,,0.038121,,
0.161357999,,,,,0.036566202,,
0.162501007,,,,,0.036582701,,
0.160653993,,,,,0.035571799,,
0.167166993,,,,,0.037234001,,
0.143508002,,,,,0.037053201,,
0.147690997,,,,,0.036374301,,
0.143450007,,,,,0.0306559,,
0.124913998,,,,,0.028181801,,
0.137146994,,,,,0.033052899,,
0.139639005,,,,,0.033072799,,
0.160317004,,,,,0.039945699,,
0.149248004,,,,,0.0337626,,
0.141934007,,,,,0.0306994,,
0.137831002,,,,,0.0288796,,
0.140744001,,,,,0.0267646,,
0.141718999,,,,,0.027294001,,
0.146844998,,,,,0.027779499,,
0.166954994,,,,,0.0276071,,
0.138512999,,,,,0.027353,,
0.154903993,,,,,0.029182101,,
0.146813005,,,,,0.0318041,,
0.145832002,,,,,0.0303309,,
0.155708998,,,,,0.031037699,,
0.142508999,,,,,0.0342356,,
0.147396997,,,,,0.0345462,,
0.154372007,,,,,0.035003599,,
0.157755002,,,,,0.036649,,
0.141128004,,,,,0.033831701,,
0.142389998,,,,,0.031269401,,
0.143037006,,,,,0.0364291,,
0.152958006,,,,,0.026756501,,
0.153714001,,,,,0.0311953,,
0.162438005,,,,,0.035132699,,
0.165404007,,,,,0.045841601,,
0.176810995,,,,,0.036865398,,
0.158654004,,,,,0.0189253,,
0.175499007,,,,,0.0175217,,
0.174871996,,,,,0.0179598,,
0.190452993,,,,,0.017783999,,
0.192717001,,,,,0.0194504,,
0.194931999,,,,,0.018953299,,
0.189483002,,,,,0.017601101,,
0.192375004,,,,,0.0185978,,
0.214371994,,,,,0.020958699,,
0.232911006,,,,,0.018402601,,
0.232473001,,,,,0.0145758,,
0.243567005,,,,,0.0118514,,
0.265634,,,,,0.0124035,,
0.255674005,,,,,0.0129624,,
0.255647004,,,,,0.0136884,,
0.246012002,,,,,0.0138579,,
0.236985996,,,,,0.013204,,
0.249281004,,,,,0.0138633,,
0.232354,,,,,0.0143784,,
0.213435993,,,,,0.0123879,,
0.215173006,,,,,0.012073,,
0.198248997,,,,,0.0115631,,
0.211533993,,,,,0.0118956,,
0.196521997,,,,,0.0107763,,
0.202765003,,,,,0.0106001,,
0.223386005,,,,,0.012236,,
0.211503997,,,,,0.0117945,,
0.245810002,,,,,0.0134548,,
0.235859007,,,,,0.0112105,,
0.220771,,,,,0.0116988,,
0.189134002,,,,,0.0120965,,
0.153101996,,,,,0.011038,,
0.192959994,,,,,0.015328,,
0.211839005,,,,,0.016324,,
0.212973997,,,,,0.016993299,,
0.200025007,,,,,0.016268799,,
0.219077006,,,,,0.0170951,,
0.215725005,,,,,0.0174473,,
0.247884005,,,,,0.020096,,
0.225346997,,,,,0.0203461,,
0.218496993,,,,,0.0185671,,
